Sample,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E
H083,0.0023215322112594,0.0661636680208938,0.0714700273609153,0.0066329491750269,0.0025702678053229,0.0252052068651024,0.0825802172290854,0.0,0.0646712544565127,0.0,0.0,0.0,0.0,0.0,0.0048088881518945,0.0,0.0037310339109526,0.0043943288284553,0.0,0.0184064339606997,0.0,0.0025702678053229,0.004062681369704,0.0024873559406351,0.0014095016996932,0.0,0.0220545560069646,0.0056380067987729,0.0112760135975458,0.0245419119475997,0.0,0.0,0.0,0.0,0.0049747118812702,0.006052566122212,0.0,0.0111101898681701,0.028438769587928,0.0,0.0129342508913025,0.0,0.0,0.0010778542409418,0.0014095016996932,0.0551363900174114,0.0052234474753337,0.024873559406351,0.0,0.0,0.0,0.0,0.0,0.0014095016996932
H084,0.0041112193010927,0.0595405532114392,0.226910454758556,0.0092322117638573,0.0,0.0086191352014136,0.0331782610263622,0.0,0.0253885823506076,0.0032096361210285,0.0063471455876519,0.0046161058819286,0.0,0.0480002885066176,0.0227920227920227,0.0028850661762054,0.0046882325363338,0.0059143856612211,0.0038587760106747,0.0225035161744022,0.0020195463233437,0.003750586029067,0.0066356522052724,0.0009376465072667,0.0,0.0017310397057232,0.0070323488045007,0.0052652457715748,0.0158678639691297,0.0,0.0030653828122182,0.0283457751812182,0.0,0.0,0.0087633885102239,0.0127664178297089,0.0006491398896462,0.0082224386021854,0.0165891305131811,0.0057340690252082,0.0177431569836633,0.0018752930145335,0.0018752930145335,0.0,0.0062028922788416,0.0709365646074506,0.0320602978830826,0.0005409499080385,0.00800605863897,0.0,0.0020556096505463,0.0004688232536333,0.0054816257347902,0.0023441162681669
H085,0.0071070416394157,0.0680183126226291,0.1435360802267277,0.0052321778940483,0.0100283409635927,0.0046653586221931,0.0235884020056681,0.0003488118596032,0.0234575975583169,0.0011336385437104,0.0,0.0042293437976891,0.0,0.0176586003924133,0.0025288859821233,0.0052757793764988,0.0061478090255068,0.0051449749291475,0.0114235884020056,0.0129496402877697,0.0,0.0030957052539786,0.0,0.0,0.0,0.0011336385437104,0.0022672770874209,0.0022236756049705,0.0003924133420536,0.0060170045781556,0.0060170045781556,0.010595160235448,0.0064094179202092,0.0,0.0013516459559625,0.0073250490516677,0.0042729452801395,0.0141268803139306,0.0347939829954218,0.005842598648354,0.0084586875953782,0.0024416830172225,0.0,0.0,0.0053193808589492,0.0331371266623065,0.0291693917593198,0.0047525615870939,0.0007412252016568,0.001308044473512,0.0,0.0005232177894048,0.0005232177894048,0.0018312622629169
H086,0.0,0.2317832188362397,0.239181492572368,0.0,0.0,0.0,0.0147671892431448,0.0,0.1913275791204274,0.0,0.0051670483236451,0.0001174329164464,0.0083670952968116,0.0038752862427338,0.0,0.0,0.0,0.0014679114555809,0.0,0.0622394457166343,0.0023486583289295,0.0,0.0036404204098408,0.0138864423697962,0.0,0.0,0.0,0.0,0.0,0.0003522987493394,0.0,0.0,0.001233045622688,0.0,0.0,0.0,0.0,0.0,0.0,0.0006458810404556,0.0,0.0,0.0017908519758088,0.0,0.0,0.136662556514591,0.0,0.0,0.0008513886442369,0.0,0.0,0.0,0.0,0.0002935822911161
H087,0.0061714666963193,0.0759479595240742,0.0810074502390748,0.030579339486267,0.0112865562103858,0.0023907483598354,0.0267986211497831,0.0,0.035305237406872,0.0033915267430223,0.000889580785055,0.002724341154231,0.0,0.0097297898365395,0.0088402090514844,0.026909818747915,0.003669520738352,0.0036139219392861,0.0037807183364839,0.0127321249861003,0.000889580785055,0.003669520738352,0.0047258979206049,0.0,0.0006115867897253,0.0006671855887912,0.0035027243411542,0.0035583231402201,0.0217947292338485,0.0033359279439564,0.0043367063271433,0.0062826642944512,0.0002223951962637,0.0009451795841209,0.0100077838318692,0.0133437117758256,0.0006671855887912,0.0143444901590125,0.0262982319581897,0.0025019459579673,0.0072278438785722,0.0019459579673079,0.0,0.0,0.0070054486823084,0.064049816523963,0.0281329923273657,0.0067274546869787,0.012064939397309,0.0007783831869231,0.0010007783831869,0.0010563771822528,0.0,0.0020571555654397
H088,0.0024070021881838,0.0692560175054704,0.1221006564551422,0.0451859956236323,0.0025164113785557,0.011542669584245,0.0705689277899343,0.0024617067833698,0.0156455142231947,0.0078227571115973,0.0,0.0012582056892778,0.0,0.0282275711159737,0.0213894967177242,0.0259299781181619,0.0059628008752735,0.0097921225382932,0.0024617067833698,0.0432713347921225,0.0024617067833698,0.0044310722100656,0.0102297592997811,0.0009299781181619,0.0013676148796498,0.0,0.0278446389496717,0.0,0.0324398249452954,0.0032275711159737,0.0026258205689277,0.0070021881838074,0.0007658643326039,0.0008205689277899,0.0038840262582056,0.0636761487964989,0.0025164113785557,0.0019693654266958,0.02417943107221,0.0068927789934354,0.0081509846827133,0.0073304157549234,0.0015317286652078,0.0007658643326039,0.0148249452954048,0.0554157549234135,0.024781181619256,0.0056892778993435,0.0007658643326039,0.0,0.0011487964989059,0.0,0.0042122538293216,0.0
H089,0.0030818124909712,0.2434631867867289,0.1489863726103915,0.044108441277026,0.0076082245870852,0.0108344970385708,0.1116675494775364,0.0017816728463427,0.0261954061732556,0.0244618866470843,0.0138200028891992,0.0,0.0030818124909712,0.0077045312274281,0.0,0.035055617084798,0.0050560986179997,0.0216208407569701,0.0,0.0609139500168536,0.0,0.0100640439158279,0.0,0.0028891992102855,0.0010112197235999,0.0,0.0296624452255983,0.0,0.0075600712669138,0.006452544902971,0.0091972841527423,0.0037559589733712,0.0039485722540569,0.0,0.0,0.0,0.0014445996051427,0.0,0.0,0.0029373525304569,0.0,0.0,0.0,0.0007704531227428,0.0,0.062310396301825,0.008378677709828,0.0006741464823999,0.0055857851398853,0.0,0.000914913083257,0.0006741464823999,0.0,0.0030336591707998
H090,0.0,0.6719369598373157,0.0,0.0,0.0,0.0,0.0038637519064565,0.0,0.2309608540925267,0.0,0.0,0.0,0.0006100660904931,0.0016776817488561,0.0,0.0,0.0,0.0049822064056939,0.0,0.0158108795119471,0.0,0.0,0.0,0.0152008134214539,0.0,0.0,0.0006100660904931,0.0,0.0,0.0,0.0,0.0,0.0007117437722419,0.0,0.0,0.0,0.0,0.0002541942043721,0.0,0.0053889171326893,0.0,0.0,0.0021352313167259,0.0,0.0,0.0026436197254702,0.0,0.0,0.0,0.0,0.0,0.0,0.0099644128113879,0.0
H091,0.0,0.5289140863497601,0.0261665939816833,0.0,0.0,0.0,0.0060183166157871,0.0,0.132170373600814,0.0,0.0,0.0,0.0012792557057711,0.0065125745021078,0.0163395842418956,0.0657944468672772,0.0054077627562145,0.0072975723215583,0.0,0.0255560401221107,0.0,0.0086640500072684,0.009332751853467,0.0050879488297717,0.0,0.0011048117458932,0.0,0.0,0.0160488443087658,0.0085186800407035,0.0,0.0042157290303823,0.0071812763483064,0.0,0.0007849978194505,0.0,0.0035761011774967,0.0010466637592673,0.004593690943451,0.0033435092309928,0.0,0.0,0.0043029510103212,0.0003779619130687,0.0019770315452827,0.0283762174734699,0.0,0.0008140718127634,0.0,0.0003198139264427,0.0011048117458932,0.0,0.0,0.0
H092,0.0022190019020016,0.2867493886423331,0.2407390634906258,0.0,0.0054795761253509,0.0,0.0354134589258219,0.0011774295806539,0.0230051625758536,0.0178425867222171,0.0002264287655103,0.0003622860248165,0.0009057150620414,0.0244090209220179,0.0176161579567068,0.0231863055882619,0.001268001086858,0.0216013042296893,0.0,0.015306584548501,0.0035775744950638,0.0,0.0053890046191468,0.0009057150620414,0.003668146001268,0.0,0.0172085861787881,0.0058871479032696,0.0150348700298885,0.001268001086858,0.0032152884702472,0.0170274431663798,0.0033058599764514,0.0010415723213477,0.0,0.0,0.0026265736799202,0.0011321438275518,0.0,0.0038945747667783,0.0,0.0112308667693143,0.0027624309392265,0.0009962865682456,0.0,0.0677022008876007,0.0075627207680463,0.0051172901005343,0.0042115750384928,0.0,0.001222715333756,0.0,0.0,0.0
H093,0.0059943582510578,0.2671015514809591,0.1877644569816643,0.0,0.0,0.0,0.0172778561354019,0.0,0.0490126939351198,0.0107545839210155,0.0,0.0,0.0024682651622002,0.0054654442877291,0.0019393511988716,0.0874471086036671,0.0105782792665726,0.0148095909732016,0.0,0.0495416078984485,0.0104019746121297,0.002820874471086,0.0176304654442877,0.0045839210155148,0.0015867418899858,0.0,0.0410789844851904,0.0035260930888575,0.0310296191819464,0.0,0.0,0.0190409026798307,0.0,0.0,0.0021156558533145,0.0096967559943582,0.0022919605077574,0.0,0.0031734837799717,0.0024682651622002,0.0,0.0,0.0,0.0,0.0035260930888575,0.0744005641748942,0.0107545839210155,0.001410437235543,0.0,0.0,0.0,0.0,0.0119887165021156,0.0
H094,0.0071238271747943,0.1260280319703463,0.1628634310205027,0.0659677979844781,0.0041700451754894,0.0037067068226572,0.1265492876172825,0.0067184061160662,0.0440750608131588,0.0022587744700567,0.0009266767056643,0.0027221128228889,0.0,0.0254256921116645,0.0,0.0052125564693617,0.0114097069384918,0.0071817444688984,0.011930962585428,0.0231090003475037,0.0,0.0064288196455461,0.0019112707054326,0.0,0.0,0.0008108421174562,0.005965481292714,0.003011699293409,0.009093015174331,0.0085717595273948,0.0,0.0,0.0009845939997683,0.0006950075292482,0.0039962932931773,0.0130313911734043,0.0025483609405768,0.0085138422332908,0.0133788949380284,0.0079346692922506,0.0045175489401135,0.0273948801112012,0.0007529248233522,0.0017375188231205,0.0,0.0155218348198772,0.0068921579983783,0.0,0.0346924591683076,0.0015058496467045,0.0039962932931773,0.0020850225877447,0.0066604888219622,0.0050967218811537
H095,0.00814332247557,0.0501053841732132,0.1061506035639011,0.0044069745161908,0.0042153669285303,0.0051734048668327,0.0229929105192565,0.0,0.00814332247557,0.0022034872580954,0.0046943858976815,0.0035447403717187,0.0,0.058536118030274,0.0025867024334163,0.0083349300632305,0.0033531327840582,0.0055566200421536,0.0020118796704349,0.0178195056524238,0.0015328607012837,0.0041195631347001,0.0027783100210768,0.0,0.0,0.0,0.0064188541866257,0.0050776010730024,0.0312320367886568,0.001245449319793,0.0,0.0,0.0027783100210768,0.0002874113814907,0.0,0.015041195631347,0.0025867024334163,0.0129335121670818,0.0173404866832726,0.0031615251963977,0.0085265376508909,0.0050776010730024,0.0,0.0,0.0131251197547422,0.0751101743629047,0.0192565625598773,0.0078559110940793,0.003257328990228,0.0,0.0011496455259628,0.0,0.0,0.0
H096,0.0,0.077929271410311,0.0933532168726033,0.0,0.0046868342564976,0.0375798892202812,0.0637409458883681,0.0005112910097997,0.0160204516403919,0.0016190881976991,0.0,0.0011077971878994,0.0,0.0385598636557307,0.0121857690668939,0.0586706433745206,0.0037920749893481,0.0026416702172986,0.0074137196420962,0.029910524073285,0.0006391137622496,0.007967618236046,0.0081806561567959,0.0007243289305496,0.003919897741798,0.0,0.0184064763527908,0.0048998721772475,0.0152535151256923,0.0123135918193438,0.0028547081380485,0.0,0.0013208351086493,0.0,0.0023434171282488,0.0156795909671921,0.0012782275244993,0.0049424797613975,0.0192586280357903,0.0051555176821474,0.025862803579037,0.0048998721772475,0.0023434171282488,0.0,0.0157648061354921,0.0848317000426075,0.0391563698338304,0.0493395824456753,0.0166169578184916,0.0,0.001917341286749,0.0,0.0014060502769492,0.0
H097,0.0024573120786339,0.1010018272320584,0.0744754583832146,0.0132316804234137,0.0119715203830886,0.0178312645706004,0.0657803541049713,0.002961376094764,0.0433495053871841,0.0044735681431541,0.003213408102829,0.0153739524919664,0.0,0.0325121290403881,0.0,0.0020792640665364,0.0014491840463738,0.0,0.0,0.0076869762459832,0.0,0.0035914561149265,0.0,0.0,0.0,0.0,0.0,0.0086951042782433,0.044294625417428,0.0049776321592842,0.0,0.0,0.0,0.0013231680423413,0.0034024321088778,0.0323861130363556,0.0005670720181463,0.0326381450444206,0.0538718417238989,0.0059857601915443,0.0104593283346985,0.0,0.0,0.0,0.0138617604435763,0.0855648667380757,0.0024573120786339,0.000756096024195,0.0028353600907315,0.0,0.0001260160040325,0.0006300800201625,0.0,0.0011341440362926
H098,0.0039322537696999,0.0840016100566616,0.0656098089605845,0.0778090844350868,0.0225098306344242,0.0158219029631235,0.0904727993312072,0.005635198315633,0.02795925318141,0.0092578258042542,0.0018267950583645,0.0080193206799393,0.0,0.0206520729479518,0.0005573273059417,0.0008979162151283,0.0113323218874818,0.0032510759513267,0.0028795244140322,0.0108369198377558,0.0,0.0013933182648543,0.0074000681177818,0.0,0.0039322537696999,0.0,0.0037464780010527,0.0084527974734495,0.0149239867479951,0.0027866365297086,0.0022602718518747,0.0018577576864724,0.0064092640183298,0.0047063194723968,0.0096913025977644,0.0093507136885778,0.0006192525621574,0.0136854816236802,0.0460723906245162,0.0022293092237669,0.0127256401523361,0.0024150849924141,0.0,0.0009908040994519,0.0027556739016007,0.074093569062142,0.0168127070625754,0.0009908040994519,0.0051707588940149,0.0005263646778338,0.0,0.0003405889091866,0.0001238505124314,0.0016719819178251
H099,0.0055144005580839,0.0309603693983988,0.0986280437165731,0.0,0.0089027671660631,0.0237517855363252,0.0312925622031026,0.0,0.0125901072982759,0.0026575424376308,0.0018602797063415,0.0058133740823173,0.0,0.0178055343321263,0.0276384413513603,0.0103311962262897,0.0080390658738331,0.0294987210577018,0.0018270604258711,0.0389662159917616,0.001561306182108,0.0020263761086934,0.006643856094077,0.0009633591336411,0.0012623326578746,0.0009301398531707,0.0066106368136066,0.0054479619971431,0.0157127196624921,0.0062120054479619,0.0036209015712719,0.0079061887519516,0.0012291133774042,0.0,0.0058798126432581,0.0,0.0019931568282231,0.0098661262997043,0.0391987509550543,0.0045510414244427,0.0056804969604358,0.0042852871806796,0.0017938411454007,0.0012291133774042,0.0021260339501046,0.0547121549347241,0.0066106368136066,0.0137860013952097,0.0244493904262033,0.0009965784141115,0.0005315084875261,0.0,0.0,0.0
H100,0.0,0.2908393945350894,0.2347159425987812,0.0223609199921368,0.0,0.0051110674267741,0.0305189699233339,0.0012286219775899,0.0,0.0,0.0006880283074503,0.0010320424611755,0.0,0.022704934145862,0.0,0.0370552388441124,0.0,0.0017200707686259,0.0030961273835266,0.0195105170041281,0.0,0.0,0.003538431295459,0.0013760566149007,0.0,0.0022606644387654,0.0,0.003292706899941,0.0253096127383526,0.018183605268331,0.0046196186357381,0.0,0.0012777668566935,0.0,0.0057008059760172,0.0,0.0042756044820129,0.0035875761745626,0.0259484961666994,0.0116473363475525,0.0182327501474346,0.0044721839984273,0.0,0.0,0.0015234912522115,0.0632003145272262,0.0386278749754275,0.0468842146648319,0.0027029683506978,0.0,0.0005897385492431,0.0,0.0,0.0003931590328287
H101,0.0057188359635152,0.2304184160996091,0.1760532792818879,0.0236716374692341,0.0084696684522947,0.0,0.0241059794411466,0.0005067323005646,0.0186767047922397,0.0065875199073403,0.0072390328652092,0.0015201969016939,0.0007239032865209,0.0365571159693065,0.0021717098595627,0.0665267120312726,0.0152743593455914,0.0162154336180686,0.005574055306211,0.0403214130592152,0.002388880845519,0.0048501520196901,0.0220066599102359,0.0035471261039525,0.0,0.0040538584045171,0.0159982626321123,0.0024612711741711,0.0249022730563196,0.0081801071376864,0.007890545823078,0.0036195164326046,0.0,0.0015201969016939,0.0005791226292167,0.0179528015057188,0.0022441001882148,0.000796293615173,0.0051397133342985,0.0020269292022585,0.0021717098595627,0.0,0.0,0.0,0.0,0.0583466048935862,0.0029680034747357,0.0041986390618213,0.0039090777472129,0.0,0.0034747357753004,0.0010134646011292,0.0010858549297813,0.002388880845519
H102,0.0125040703353956,0.2218821230869424,0.1415174210354933,0.0426245522631064,0.0,0.0121133181374145,0.0748616085965483,0.0043308368609573,0.058612829697167,0.0072940410289807,0.0007489417127971,0.0,0.001432758059264,0.0281667209378052,0.0006512536633018,0.0235753826115271,0.0199934874633669,0.0095083034842071,0.0,0.0439596222728752,0.0,0.0,0.0,0.0026050146532074,0.0,0.0,0.0084011722565939,0.0009768804949527,0.0081732334744382,0.072289156626506,0.0,0.0045262129599479,0.0153370237707587,0.0006512536633018,0.0,0.0,0.0103223705633344,0.0,0.0153370237707587,0.0039726473461413,0.0,0.0,0.0041028980788016,0.0020840117225659,0.0,0.0695864539238033,0.0069684141973298,0.0002930641484858,0.0,0.0006838163464669,0.0081081081081081,0.0008791924454575,0.0,0.0026701400195376
A001,0.0,0.6999216761308008,0.0,0.0,0.0,0.0,0.0022028588212257,0.0,0.0640297630702956,0.0069512433914235,0.0001468572547483,0.0,0.0,0.0122381045623653,0.0091051497943998,0.0071470530644213,0.0054337184256902,0.0134619150186019,0.0,0.0191893479537889,0.004993146661445,0.0011259056197376,0.0,0.0020070491482279,0.0004895241824946,0.0012238104562365,0.0108184844331309,0.0067064813001762,0.0292245936949285,0.0066085764636773,0.0040630507147053,0.0083219111024084,0.0002937145094967,0.0,0.0,0.0,0.0046994321519483,0.0,0.0010769532014881,0.0038182886234579,0.0,0.0016643822204816,0.0013217152927354,0.0,0.0,0.0070001958096729,0.0116996279616213,0.0062169571176816,0.0,0.0,0.0075876248286665,0.0,0.0,0.0002447620912473
A002,0.0138662316476345,0.1735725938009787,0.1466557911908646,0.0378466557911908,0.0079934747145187,0.0104404567699836,0.0394779771615008,0.0065252854812398,0.0185970636215334,0.0029363784665579,0.0,0.0052202283849918,0.0026101141924959,0.0339314845024469,0.0153344208809135,0.0438825448613376,0.0066884176182708,0.0,0.0,0.0215334420880913,0.0039151712887438,0.0071778140293637,0.0,0.0,0.0,0.0,0.0215334420880913,0.0089722675367047,0.0197389885807504,0.0040783034257748,0.0073409461663947,0.0,0.0017944535073409,0.0009787928221859,0.0,0.0137030995106035,0.0017944535073409,0.0047308319738988,0.0230016313213703,0.0154975530179445,0.0,0.0,0.0055464926590538,0.0,0.0014681892332789,0.0750407830342577,0.0368678629690048,0.0058727569331158,0.0,0.0,0.0013050570962479,0.0008156606851549,0.0107667210440456,0.0013050570962479
A003,0.0035144376899696,0.1024886018237082,0.0,0.0,0.0,0.0098784194528875,0.0062689969604863,0.0015197568389057,0.0,0.0,0.0,0.0008548632218844,0.0,0.0085486322188449,0.0,0.0,0.0049392097264437,0.0,0.0,0.0119680851063829,0.0,0.0,0.0012348024316109,0.0083586626139817,0.0,0.0,0.007313829787234,0.0031344984802431,0.0032294832826747,0.0041793313069908,0.0,0.0010448328267477,0.0078837386018237,0.0,0.0065539513677811,0.0128229483282674,0.0012348024316109,0.0254559270516717,0.0662044072948328,0.0060790273556231,0.0241261398176291,0.0020896656534954,0.0,0.0,0.009023556231003,0.0059840425531914,0.0191869300911854,0.002184650455927,0.0010448328267477,0.0023746200607902,0.0015197568389057,0.0,0.0,0.0
A004,0.0029038112522686,0.0532123411978221,0.0819600725952813,0.0079854809437386,0.004065335753176,0.00508166969147,0.0280943738656987,0.0023956442831215,0.0158257713248638,0.0031941923774954,0.0005807622504537,0.0033393829401088,0.0011615245009074,0.0311433756805807,0.0191651542649727,0.0,0.0041379310344827,0.004573502722323,0.0037023593466424,0.0234482758620689,0.0,0.0044283121597096,0.0017422867513611,0.0014519056261343,0.002032667876588,0.0013793103448275,0.0052268602540834,0.0052994555353902,0.0133575317604355,0.00508166969147,0.0037749546279491,0.0113974591651542,0.0,0.0005807622504537,0.0105263157894736,0.0130671506352087,0.0013067150635208,0.016043557168784,0.0127041742286751,0.0009437386569872,0.0099455535390199,0.0,0.0018148820326678,0.001016333938294,0.006606170598911,0.0701270417422867,0.0330308529945553,0.0050090744101633,0.0007259528130671,0.0013067150635208,0.0,0.0,0.0,0.0
A005,0.0037400530503978,0.0222281167108753,0.0344031830238726,0.0,0.0043236074270557,0.0053315649867374,0.0096286472148541,5.305039787798409e-05,0.0210610079575596,0.0040583554376657,0.0001326259946949,0.0021485411140583,0.0046153846153846,0.0529177718832891,0.0177188328912466,0.0029442970822281,0.0110610079575596,0.0012201591511936,0.0044562334217506,0.0274801061007957,0.0011140583554376,0.0092838196286472,0.0018037135278514,0.0010344827586206,0.0,0.0001856763925729,0.003209549071618,0.00657824933687,0.013103448275862,0.0101326259946949,0.0022015915119363,0.006604774535809,0.0016710875331564,0.0,0.0125198938992042,0.0080901856763925,0.003050397877984,0.0077984084880636,0.0319363395225464,0.0057824933687002,0.0179310344827586,0.0028381962864721,0.0039257294429708,0.0,0.0251193633952254,0.0623076923076923,0.0107161803713527,0.0072679045092838,0.0,0.0013527851458885,0.0,0.0,0.0,0.0
A006,0.0,0.1510458035477892,0.1689833200953137,0.0336245697643632,0.0,0.0162165740005295,0.0514958962139264,0.0,0.0267407995763833,0.0149589621392639,0.0055599682287529,0.0,0.0056261583267143,0.022835583796664,0.0058909187185597,0.0094651840084723,0.0158856235107227,0.0093989939105109,0.0,0.0513635160180037,0.0,0.0025814138204924,0.055467302091607,0.0043023563674874,0.0,0.0,0.0054275880328302,0.0037066454858353,0.0092666137145882,0.0157532433148001,0.0109213661636219,0.0129070691024622,0.0014561821551495,0.0,0.013436589886153,0.0310431559438708,0.0008604712734974,0.0031771247021445,0.0,0.0131718294943076,0.0,0.0,0.0065528196981731,0.0015223722531109,0.0024490336245697,0.0769128938310828,0.0027799841143764,0.0,0.0188641779189833,0.0,0.0006619009796134,0.0,0.0045009266613714,0.0008604712734974
